X,Y,OBJECTID,NCESSCH,NAME,IPR_EST,IPR_SE,SCHOOLYEAR,LAT,LON
-77.6602529996095,37.4960059996774,93227,510084002006,MIDLOTHIAN HIGH,469,137,2018-2019,37.496006,-77.660253
-77.6737489995656,37.4202699996512,93228,510084002055,CLOVER HILL ELEM,471,63,2018-2019,37.42027,-77.673749
-77.602041999957,37.4580629997808,93229,510084002056,PROVIDENCE ELEM,372,84,2018-2019,37.458063,-77.602042
-77.6315969996577,37.4632429999438,93230,510084002097,EVERGREEN ELEM,410,63,2018-2019,37.463243,-77.631597
-77.5535310003191,37.4352720004754,93231,510084002098,JACOBS ROAD ELEM,360,70,2018-2019,37.435272,-77.553531
-77.6100820005002,37.4165610001343,93232,510084002099,THELMA CRENSHAW ELEM,305,55,2018-2019,37.416561,-77.610082
-77.6898730001458,37.4266820003688,93233,510084002176,WOOLRIDGE ELEM,515,82,2018-2019,37.426682,-77.689873
-77.4618609996752,37.3605170003462,93234,510084002177,ECOFF ELEM,301,121,2018-2019,37.360517,-77.461861
-77.7028269995778,37.4062019999878,93235,510084002661,COSBY HIGH,551,74,2018-2019,37.406202,-77.702827
-77.6696870002926,37.4668320000092,93236,510084002754,TOMAHAWK CREEK MIDDLE,602,132,2018-2019,37.466832,-77.669687
-77.3424570003241,37.3360299999393,93237,510084002767,ELIZABETH DAVIS MIDDLE,409,126,2018-2019,37.33603,-77.342457
-77.3409049994874,37.3391050003592,93238,510084002779,ELIZABETH SCOTT ELEM,370,130,2018-2019,37.339105,-77.340905
-77.7116559999547,37.3805189999069,93239,510084002780,WINTERPOCK ELEM,505,70,2018-2019,37.380519,-77.711656
-77.6612270003273,37.4070879996912,93240,510084002972,CHESTERFIELD CAREER & TECHNICAL CENTER AT HULL,461,77,2018-2019,37.407088,-77.661227
-77.6612270003273,37.4070879996912,93241,510084002983,ACADEMY 360,461,77,2018-2019,37.407088,-77.661227
-77.4948150005609,37.3888519998971,93242,510084002990,GOVERNORS CAREER AND TECHNICAL ACADEMY FOR ENGINEERING STUDI,253,57,2018-2019,37.388852,-77.494815
-77.6612270003273,37.4070879996912,93243,510084003013,CHESTERFIELD CO GOV'S HEALTH/SCIENCE ACADEMY,461,77,2018-2019,37.407088,-77.661227
-77.6612270003273,37.4070879996912,93244,510084003040,CCPSONLINE,461,77,2018-2019,37.407088,-77.661227
-77.4996659998904,37.3879150000934,93245,510084003041,PHOENIX CENTER,248,65,2018-2019,37.387915,-77.499666
-77.6970990004646,37.4812329997159,93246,510084003066,OLD HUNDRED ELEMENTARY,638,134,2018-2019,37.481233,-77.697099
-78.0652820000261,39.095262999693,93247,510087000352,BOYCE ELEM,433,37,2018-2019,39.095263,-78.065282
-77.9875769994665,39.1512650002259,93248,510087000353,JOHNSON-WILLIAMS MIDDLE,388,40,2018-2019,39.151265,-77.987577
-77.9985219997788,39.1619060002994,93249,510087000354,D G COOLEY ELEM,398,53,2018-2019,39.161906,-77.998522
-77.9950309998421,39.1622120002841,93250,510087002100,CLARKE COUNTY HIGH,398,50,2018-2019,39.162212,-77.995031
-76.96821299988,38.258580999551,93251,510093001956,COLONIAL BEACH ELEM,291,64,2018-2019,38.258581,-76.968213
-76.9690849995733,38.2575750001929,93252,510093001957,COLONIAL BEACH HIGH,287,63,2018-2019,38.257575,-76.969085
-77.3916200000676,37.2680099999993,93253,510096000361,COLONIAL HEIGHTS HIGH,252,64,2018-2019,37.26801,-77.39162
-77.4000029994529,37.2469680001896,93254,510096000362,COLONIAL HEIGHTS MIDDLE,253,57,2018-2019,37.246968,-77.400003
-77.4151500004648,37.2661189999776,93255,510096000364,LAKEVIEW ELEM,262,82,2018-2019,37.266119,-77.41515
-77.4086239996613,37.2735070001689,93256,510096000365,NORTH ELEM,228,68,2018-2019,37.273507,-77.408624
-77.3701500002635,37.2813110000139,93257,510096000366,TUSSING ELEM,340,80,2018-2019,37.281311,-77.37015
-77.3904649996569,37.2662120003278,93258,510096002941,COLONIAL HEIGHTS TECH CTR,268,73,2018-2019,37.266212,-77.390465
-79.9920139996831,37.7838430004046,93259,510099000367,COVINGTON HIGH,150,52,2018-2019,37.783843,-79.992014
-79.9921200001368,37.758779000363,93260,510099000368,EDGEMONT PRIMARY,235,57,2018-2019,37.758779,-79.99212
-79.9851560004031,37.7899430001927,93261,510099000369,JETER-WATSON INTERMEDIATE,144,48,2018-2019,37.789943,-79.985156
-78.0141640000757,38.4468769997918,93264,510105000374,A G RICHARDSON ELEM,279,100,2018-2019,38.446877,-78.014164
-77.9878010003653,38.4944990004492,93265,510105000376,CULPEPER COUNTY HIGH,333,87,2018-2019,38.494499,-77.987801
-77.9851339995746,38.4939799994993,93266,510105000377,CULPEPER MIDDLE,340,84,2018-2019,38.49398,-77.985134
-78.0111479999319,38.4555310001382,93267,510105000378,FARMINGTON ELEM,215,63,2018-2019,38.455531,-78.011148
-78.0135169994612,38.4455190000161,93268,510105000380,PEARL SAMPLE ELEM,291,111,2018-2019,38.445519,-78.013517
-77.9908360004105,38.4851940002472,93269,510105000382,SYCAMORE PARK ELEM,311,80,2018-2019,38.485194,-77.990836
-77.9770260003494,38.5470809999214,93270,510105001612,EMERALD HILL ELEM,387,70,2018-2019,38.547081,-77.977026
-77.9918689995325,38.4868200002412,93271,510105001958,FLOYD T BINNS MIDDLE,297,77,2018-2019,38.48682,-77.991869
-77.9960310002582,38.4637800002274,93272,510105001959,GALBREATH-MARSHALL BLDG,321,85,2018-2019,38.46378,-77.996031
-78.0166409997001,38.4855000003075,93273,510105002748,YOWELL ELEM,453,121,2018-2019,38.4855,-78.016641
-77.9459709999041,38.4750020004066,93274,510105002758,EASTERN VIEW HIGH,354,120,2018-2019,38.475002,-77.945971
-78.2491520001887,37.4865699996191,93275,510108000057,CUMBERLAND HIGH,252,52,2018-2019,37.48657,-78.249152
-78.2791220001971,37.4801359998035,93276,510108000058,CUMBERLAND MIDDLE,242,49,2018-2019,37.480136,-78.279122
-78.2480599994795,37.490999999936,93277,510108000383,CUMBERLAND ELEM,249,51,2018-2019,37.491,-78.24806
-78.2480239995543,37.4928620000692,93278,510108002995,SUPT'S REGION 8 GOV'S HEALTH/SCIENCE ACADEMY,248,52,2018-2019,37.492862,-78.248024
-77.5404309996376,37.1939500003059,93302,510117000416,SUTHERLAND ELEM,290,52,2018-2019,37.19395,-77.540431
-76.8746980001344,37.9240919996615,93305,510120000419,ESSEX HIGH,217,48,2018-2019,37.924092,-76.874698
-76.8673949998587,37.9250419995174,93306,510120000420,ESSEX INT.,228,49,2018-2019,37.925042,-76.867395
-76.8616929998879,37.9319220000567,93307,510120000421,TAPPAHANNOCK ELEM,243,60,2018-2019,37.931922,-76.861693
-77.4067480004968,38.8802950002795,93308,510126000059,CHANTILLY HIGH,623,123,2018-2019,38.880295,-77.406748
-77.1688669998106,38.8384990003896,93309,510126000061,BELVEDERE ELEM,622,118,2018-2019,38.838499,-77.168867
-77.1574810004503,38.8022009999682,93310,510126000073,BREN MAR PARK ELEM,451,155,2018-2019,38.802201,-77.157481
-77.4549289999092,38.857560000043,93311,510126000086,STONE MIDDLE,426,71,2018-2019,38.85756,-77.454929
-77.3448750002408,38.8762949996679,93312,510126000088,WAPLES MILL ELEM,801,137,2018-2019,38.876295,-77.344875
-77.1815920000079,38.8060389995999,93313,510126000422,FAIRFAX COUNTY ADULT HIGH,410,182,2018-2019,38.806039,-77.181592
-77.2078100003447,38.8217630001385,93314,510126000423,ANNANDALE HIGH,286,99,2018-2019,38.821763,-77.20781
-77.2081450002062,38.8272889997044,93315,510126000424,ANNANDALE TERRACE ELEM,251,71,2018-2019,38.827289,-77.208145
-77.1453980004619,38.8522920001561,93316,510126000426,BAILEYS ELEM,423,219,2018-2019,38.852292,-77.145398
-77.180939000401,38.8530270002717,93317,510126000428,BEECH TREE ELEM,798,120,2018-2019,38.853027,-77.180939
-77.0613790000808,38.7717299997007,93318,510126000429,BELLE VIEW ELEM,562,143,2018-2019,38.77173,-77.061379
-77.2156279997459,38.8223059996196,93319,510126000431,BRADDOCK ELEM,219,72,2018-2019,38.822306,-77.215628
-77.4188619996513,38.882549999765,93320,510126000433,BROOKFIELD ELEM,526,97,2018-2019,38.88255,-77.418862
-77.0743419994735,38.7666060003274,93321,510126000435,BUCKNELL ELEM,571,131,2018-2019,38.766606,-77.074342
-77.1242229999548,38.7901449999064,93322,510126000438,BUSH HILL ELEM,537,145,2018-2019,38.790145,-77.124223
-77.2250589995819,38.8484519997614,93323,510126000439,CAMELOT ELEM,952,89,2018-2019,38.848452,-77.225059
-77.0914929996634,38.8002239996473,93324,510126000440,CAMERON ELEM,620,181,2018-2019,38.800224,-77.091493
-77.2495649997078,38.8207930000939,93325,510126000441,CANTERBURY WOODS ELEM,760,114,2018-2019,38.820793,-77.249565
-77.2402420005742,38.7919799999019,93326,510126000442,CARDINAL FOREST ELEM,484,125,2018-2019,38.79198,-77.240242
-77.1555409995796,38.9184859995467,93327,510126000448,CHESTERBROOK ELEM,967,15,2018-2019,38.918486,-77.155541
-77.1895250002907,38.9463889996893,93328,510126000449,CHURCHILL ROAD ELEM,956,27,2018-2019,38.946389,-77.189525
-77.1110870003251,38.7949420003404,93329,510126000450,CLERMONT ELEM,669,142,2018-2019,38.794942,-77.111087
-77.1762309996954,38.8291139995091,93330,510126000452,COLUMBIA ELEM,562,129,2018-2019,38.829114,-77.176231
-77.1918270001543,38.9522899996615,93331,510126000453,COOPER MIDDLE,960,29,2018-2019,38.95229,-77.191827
-77.1947140005915,38.7873339998431,93332,510126000454,CRESTWOOD ELEM,423,106,2018-2019,38.787334,-77.194714
-77.2501340003456,38.8923759998724,93333,510126000455,CUNNINGHAM PARK ELEM,818,155,2018-2019,38.892376,-77.250134
-77.3708790001793,38.9425439997358,93334,510126000458,DOGWOOD ELEM,361,132,2018-2019,38.942544,-77.370879
-77.4068620000124,38.9613669998857,93335,510126000460,HUTCHISON ELEM,232,67,2018-2019,38.961367,-77.406862
-77.1341669998186,38.7824420004171,93336,510126000461,EDISON HIGH,480,129,2018-2019,38.782442,-77.134167
-77.2867729996732,38.8602399998658,93337,510126000463,FAIRFAX HIGH,565,202,2018-2019,38.86024,-77.286773
-77.3234390003503,38.8399170000553,93338,510126000464,FAIRFAX VILLA ELEM,595,155,2018-2019,38.839917,-77.323439
-77.248071000625,38.869546999711,93339,510126000466,FAIRHILL ELEM,828,98,2018-2019,38.869547,-77.248071
-77.324362000311,38.7976960003111,93340,510126000467,FAIRVIEW ELEM,546,123,2018-2019,38.797696,-77.324362
-77.2061060004594,38.8619639997729,93341,510126000468,FALLS CHURCH HIGH,281,83,2018-2019,38.861964,-77.206106
-77.2850679996811,38.8961179999381,93342,510126000469,FLINT HILL ELEM,877,147,2018-2019,38.896118,-77.285068
-77.4145619996996,38.9355870000213,93343,510126000470,FLORIS ELEM,757,169,2018-2019,38.935587,-77.414562
-77.3294959998655,38.9686959999487,93344,510126000471,FOREST EDGE ELEM,556,106,2018-2019,38.968696,-77.329496
-77.1695560005697,38.7763760000077,93345,510126000472,FORESTDALE ELEM,523,93,2018-2019,38.776376,-77.169556
-77.0665970000062,38.7188230001548,93346,510126000473,FORT HUNT ELEM,861,11,2018-2019,38.718823,-77.066597
-77.0621869999438,38.7286190001576,93347,510126000474,SANDBURG MIDDLE,863,26,2018-2019,38.728619,-77.062187
-77.0746100002787,38.7419119998072,93348,510126000475,WHITMAN MIDDLE,559,143,2018-2019,38.741912,-77.07461
-77.1452079996265,38.7814249998909,93349,510126000476,FRANCONIA ELEM,488,100,2018-2019,38.781425,-77.145208
-77.1750230001148,38.9351179998799,93350,510126000477,SHERMAN ELEM,941,37,2018-2019,38.935118,-77.175023
-77.2297769995099,38.9113399996929,93351,510126000478,FREEDOM HILL ELEM,891,61,2018-2019,38.91134,-77.229777
-77.2733229997915,38.83647200022,93352,510126000479,FROST MIDDLE,784,143,2018-2019,38.836472,-77.273323
-77.1895590005986,38.7779069996936,93353,510126000480,GARFIELD ELEM,308,113,2018-2019,38.777907,-77.189559
-77.1413099995555,38.8369439999587,93354,510126000481,GLASGOW MIDDLE,493,184,2018-2019,38.836944,-77.14131
-77.1283430004828,38.8557110003368,93355,510126000482,GLEN FOREST ELEM,360,175,2018-2019,38.855711,-77.128343
-77.1955769997615,38.8675529996181,93356,510126000483,GRAHAM ROAD ELEM,236,60,2018-2019,38.867553,-77.195577
-77.2920419998402,39.0011359996629,93357,510126000484,GREAT FALLS ELEM,930,36,2018-2019,39.001136,-77.292042
-77.3944419994817,38.8713410003508,93358,510126000486,GREENBRIAR EAST ELEM,673,106,2018-2019,38.871341,-77.394442
-77.4053999994983,38.8762609996734,93359,510126000487,GREENBRIAR WEST ELEM,637,104,2018-2019,38.876261,-77.4054
-77.095094000206,38.7688210002438,93360,510126000488,GROVETON ELEM,498,128,2018-2019,38.768821,-77.095094
-77.0723749993651,38.774392000356,93361,510126000489,WEST POTOMAC HIGH,495,115,2018-2019,38.774392,-77.072375
-77.2095980001048,38.6848410004287,93362,510126000490,GUNSTON ELEM,377,133,2018-2019,38.684841,-77.209598
-77.1736699996997,38.9038909998307,93363,510126000491,HAYCOCK ELEM,941,26,2018-2019,38.903891,-77.17367
-77.1407269995233,38.7490730001423,93364,510126000492,HAYFIELD ELEM,622,70,2018-2019,38.749073,-77.140727
-77.1437649994203,38.750786000023,93365,510126000493,HAYFIELD SECONDARY,602,81,2018-2019,38.750786,-77.143765
-77.3766460005974,38.9759369996733,93366,510126000494,HERNDON ELEM,519,169,2018-2019,38.975937,-77.376646
-77.3747260000565,38.9861899995877,93367,510126000495,HERNDON HIGH,847,122,2018-2019,38.98619,-77.374726
-77.3919240005199,38.9680440000212,93368,510126000496,HERNDON MIDDLE,272,77,2018-2019,38.968044,-77.391924
-77.0794269997281,38.7637890003989,93369,510126000497,BRYANT HIGH,430,145,2018-2019,38.763789,-77.079427
-77.0714679996931,38.7500719999737,93370,510126000499,HOLLIN MEADOWS ELEM,759,118,2018-2019,38.750072,-77.071468
-77.1630289994896,38.8150970003533,93371,510126000500,HOLMES MIDDLE,587,186,2018-2019,38.815097,-77.163029
-77.2435849999212,38.7622099996182,93372,510126000501,HUNT VALLEY ELEM,620,63,2018-2019,38.76221,-77.243585
-77.3615649998679,38.9323590004073,93373,510126000502,HUNTERS WOODS ELEM,800,125,2018-2019,38.932359,-77.361565
-77.0894449996566,38.7590679995751,93374,510126000503,HYBLA VALLEY ELEM,275,74,2018-2019,38.759068,-77.089445
-77.2252290005141,38.7815980002573,93375,510126000504,IRVING MIDDLE,601,119,2018-2019,38.781598,-77.225229
-77.1500029995965,38.8570399995518,93376,510126000505,JUSTICE HIGH,490,209,2018-2019,38.85704,-77.150003
-77.2214679995515,38.7811210003327,93377,510126000508,KEENE MILL ELEM,588,112,2018-2019,38.781121,-77.221468
-77.1754189995177,38.921458999809,93378,510126000509,KENT GARDENS ELEM,933,51,2018-2019,38.921459,-77.175419
-77.1617089995114,38.7798160003136,93379,510126000510,KEY CENTER,473,87,2018-2019,38.779816,-77.161709
-77.1616949998616,38.7798200000529,93380,510126000511,KEY MIDDLE,473,87,2018-2019,38.77982,-77.161695
-77.2254020003893,38.9040739997163,93381,510126000512,KILMER CENTER,759,113,2018-2019,38.904074,-77.225402
-77.2254169995935,38.9040830002436,93382,510126000513,KILMER MIDDLE,759,113,2018-2019,38.904083,-77.225417
-77.2419819998098,38.8048839996822,93383,510126000514,KINGS PARK ELEM,668,82,2018-2019,38.804884,-77.241982
-77.3468950001609,38.9648910000107,93384,510126000515,LAKE ANNE ELEM,542,175,2018-2019,38.964891,-77.346895
-77.2660709997781,38.8033060002052,93385,510126000516,LAKE BRADDOCK SECONDARY,622,77,2018-2019,38.803306,-77.266071
-77.166190999349,38.9499030003355,93386,510126000517,LANGLEY HIGH,980,13,2018-2019,38.949903,-77.166191
-77.3273410000355,38.8601050000613,93387,510126000518,LANIER MIDDLE,440,174,2018-2019,38.860105,-77.327341
-77.2957959997322,38.8140680003076,93388,510126000519,LAUREL RIDGE ELEM,673,74,2018-2019,38.814068,-77.295796
-77.1694650001886,38.7806380000118,93389,510126000521,LEE HIGH,445,86,2018-2019,38.780638,-77.169465
-77.1950020004527,38.9037780000607,93390,510126000522,LEMON ROAD ELEM,664,128,2018-2019,38.903778,-77.195002
-77.266609999697,38.8262069999922,93391,510126000525,LITTLE RUN ELEM,823,78,2018-2019,38.826207,-77.26661
-77.4563889997521,38.839727000397,93392,510126000526,LONDON TOWNE ELEM,332,82,2018-2019,38.839727,-77.456389
-77.1748269997871,38.9094449998398,93393,510126000527,LONGFELLOW MIDDLE,962,25,2018-2019,38.909445,-77.174827
-77.2779340000239,38.8985379996621,93394,510126000529,LOUISE ARCHER ELEM,755,199,2018-2019,38.898538,-77.277934
-77.2289020003052,38.8683440000069,93395,510126000530,JACKSON MIDDLE,726,159,2018-2019,38.868344,-77.228902
-77.1858650002592,38.7922540003529,93396,510126000531,LYNBROOK ELEM,273,93,2018-2019,38.792254,-77.185865
-77.2796220004464,38.8962409997221,93397,510126000532,MADISON HIGH,706,229,2018-2019,38.896241,-77.279622
-77.2598400000315,38.8478149999845,93398,510126000533,MANTUA ELEM,934,80,2018-2019,38.847815,-77.25984
-77.2125430000071,38.9064520002235,93399,510126000535,MARSHALL HIGH,542,108,2018-2019,38.906452,-77.212543
-77.266770000036,38.8825509998532,93400,510126000536,MARSHALL ROAD ELEM,672,233,2018-2019,38.882551,-77.26677
-77.1859520002718,38.9233269997355,93401,510126000538,MCLEAN HIGH,895,72,2018-2019,38.923327,-77.185952
-77.2859260002544,38.8698539997495,93402,510126000539,MOSBY WOODS ELEM,581,152,2018-2019,38.869854,-77.285926
-77.0785449994952,38.7848590002722,93403,510126000540,MOUNT EAGLE ELEM,428,152,2018-2019,38.784859,-77.078545
-77.093531999529,38.7266150003739,93404,510126000542,MOUNT VERNON HIGH,648,141,2018-2019,38.726615,-77.093532
-77.100025000404,38.7426050001621,93405,510126000543,MOUNT VERNON WOODS ELEM,317,111,2018-2019,38.742605,-77.100025
-77.3786580002062,38.889191000331,93406,510126000544,NAVY ELEM,845,112,2018-2019,38.889191,-77.378658
-77.2072380000171,38.8013810000196,93407,510126000546,NORTH SPRINGFIELD ELEM,455,138,2018-2019,38.801381,-77.207238
-77.3096680003325,38.8189370002981,93408,510126000548,OAK VIEW ELEM,638,76,2018-2019,38.818937,-77.309668
-77.3037889998713,38.8797879998823,93409,510126000549,OAKTON ELEM,771,167,2018-2019,38.879788,-77.303789
-77.2826690000367,38.8772659997692,93410,510126000550,OAKTON HIGH,757,124,2018-2019,38.877266,-77.282669
-77.276483000584,38.8312139998606,93411,510126000551,OLDE CREEK ELEM,718,136,2018-2019,38.831214,-77.276483
-77.2555390004585,38.7659279997126,93412,510126000552,ORANGE HUNT ELEM,715,75,2018-2019,38.765928,-77.255539
-77.153259000316,38.8338630004905,93413,510126000553,PARKLAWN ELEM,506,188,2018-2019,38.833863,-77.153259
-77.208784000136,38.8709199998832,93414,510126000556,PINE SPRING ELEM,299,82,2018-2019,38.87092,-77.208784
-77.1868340003936,38.8207119997466,93415,510126000557,POE MIDDLE,673,156,2018-2019,38.820712,-77.186834
-77.0711099996302,38.7789040000849,93416,510126000558,QUANDER ROAD SCHOOL,600,129,2018-2019,38.778904,-77.07111
-77.2231830000381,38.8033380002919,93417,510126000559,RAVENSWORTH ELEM,707,129,2018-2019,38.803338,-77.223183
-77.0946450002824,38.729806999908,93418,510126000560,RIVERSIDE ELEM,647,153,2018-2019,38.729807,-77.094645
-77.3024709999298,38.8160919999765,93419,510126000561,ROBINSON SECONDARY,651,72,2018-2019,38.816092,-77.302471
-77.2313600002779,38.7691249998709,93420,510126000562,ROLLING VALLEY ELEM,581,93,2018-2019,38.769125,-77.23136
-77.1172690002813,38.7818439998848,93421,510126000563,ROSE HILL ELEM,529,118,2018-2019,38.781844,-77.117269
-77.205990000194,38.8888280004738,93422,510126000564,SHREVEWOOD ELEM,775,110,2018-2019,38.888828,-77.20599
-77.1687019996483,38.8556550002845,93423,510126000565,SLEEPY HOLLOW ELEM,843,112,2018-2019,38.855655,-77.168702
-77.3395099999917,38.9320530004563,93424,510126000566,SOUTH LAKES HIGH,786,139,2018-2019,38.932053,-77.33951
-77.2282569998915,38.9392490003101,93425,510126000567,SPRING HILL ELEM,960,41,2018-2019,38.939249,-77.228257
-77.1641699997179,38.784100999934,93426,510126000568,SPRINGFIELD ESTATES ELEM,426,87,2018-2019,38.784101,-77.16417
-77.2294379998591,38.8846219998749,93427,510126000569,STENWOOD ELEM,644,154,2018-2019,38.884622,-77.229438
-77.0687969997184,38.7280580001237,93428,510126000570,STRATFORD LANDING ELEM,871,41,2018-2019,38.728058,-77.068797
-77.3204590005002,38.9402050001254,93429,510126000571,SUNRISE VALLEY ELEM,804,121,2018-2019,38.940205,-77.320459
-77.2291060000196,38.8647690000322,93430,510126000572,INTERAGENCY ALT. SEC. CTR,602,215,2018-2019,38.864769,-77.229106
-77.3430419995353,38.9362850000139,93431,510126000573,TERRASET ELEM,556,191,2018-2019,38.936285,-77.343042
-77.2406450002774,38.8887219999529,93432,510126000574,THOREAU MIDDLE,771,145,2018-2019,38.888722,-77.240645
-77.1979009998514,38.8797549995526,93433,510126000575,TIMBER LANE ELEM,563,152,2018-2019,38.879755,-77.197901
-77.1138919997068,38.7903210000137,93434,510126000576,TWAIN MIDDLE,602,126,2018-2019,38.790321,-77.113892
-77.2632459997185,38.900996000035,93435,510126000577,VIENNA ELEM,897,126,2018-2019,38.900996,-77.263246
-77.2017620005615,38.8572589999834,93436,510126000579,COMMUNITY BASED EDUCATION,511,130,2018-2019,38.857259,-77.201762
-77.2465230000692,38.8360010004326,93437,510126000580,WAKEFIELD FOREST ELEM,872,112,2018-2019,38.836001,-77.246523
-77.104712999749,38.7102330000301,93438,510126000582,WASHINGTON MILL ELEM,669,135,2018-2019,38.710233,-77.104713
-77.056010000593,38.724727999658,93439,510126000583,WAYNEWOOD ELEM,840,50,2018-2019,38.724728,-77.05601
-77.2193410005052,38.7690959997032,93440,510126000584,WEST SPRINGFIELD ELEM,703,94,2018-2019,38.769096,-77.219341
-77.2401700002076,38.7862670001004,93441,510126000585,WEST SPRINGFIELD HIGH,542,142,2018-2019,38.786267,-77.24017
-77.2454809995505,38.9211349995625,93442,510126000586,WESTBRIAR ELEM,931,45,2018-2019,38.921135,-77.245481
-77.2047570003607,38.9191989999024,93443,510126000587,WESTGATE ELEM,568,77,2018-2019,38.919199,-77.204757
-77.1833339996486,38.8624830003532,93444,510126000588,WESTLAWN ELEM,438,121,2018-2019,38.862483,-77.183334
-77.1656830000237,38.8197030002991,93445,510126000590,WEYANOKE ELEM,657,208,2018-2019,38.819703,-77.165683
-77.2665659998674,38.9175420003261,93446,510126000594,WOLFTRAP ELEM,906,68,2018-2019,38.917542,-77.266566
-77.2134869999869,38.8517189996719,93447,510126000597,WOODBURN ELEM,828,146,2018-2019,38.851719,-77.213487
-77.1183290004561,38.7264799998171,93448,510126000598,WOODLAWN ELEM,252,90,2018-2019,38.72648,-77.118329
-77.0961630002126,38.7201719999229,93449,510126000599,WOODLEY HILLS ELEM,630,118,2018-2019,38.720172,-77.096163
-77.2767809999001,38.8401449995431,93450,510126000600,WOODSON HIGH,749,161,2018-2019,38.840145,-77.276781
-77.3378469995391,38.9800999998571,93451,510126000767,ALDRIN ELEM,839,70,2018-2019,38.9801,-77.337847
-77.470962999507,38.8556990001273,93452,510126000768,DEER PARK ELEM,597,122,2018-2019,38.855699,-77.470963
-77.4406420000246,38.81970800012,93453,510126000775,CENTREVILLE ELEM,721,186,2018-2019,38.819708,-77.440642
-77.1573249998899,38.7610380000147,93454,510126001091,LANE ELEM,584,101,2018-2019,38.761038,-77.157325
-77.2599559999141,38.7177120001932,93455,510126001093,HALLEY ELEM,804,75,2018-2019,38.717712,-77.259956
-77.425593999441,38.8375680001882,93456,510126001099,MOUNTAIN VIEW HIGH,413,113,2018-2019,38.837568,-77.425594
-77.0801640003993,38.7642579996728,93457,510126001103,ALC AT BRYANT,351,104,2018-2019,38.764258,-77.080164
-77.4250440004496,38.8372740001795,93458,510126001106,ALC AT MOUNTAIN VIEW,404,108,2018-2019,38.837274,-77.425044
-77.419005000049,38.9272779997647,93459,510126001756,CARSON MIDDLE,875,87,2018-2019,38.927278,-77.419005
-77.1423089995221,38.7224729998367,93460,510126001767,FORT BELVOIR ELEM,285,97,2018-2019,38.722473,-77.142309
-77.3909969994649,38.9837399999371,93461,510126001836,CLEARVIEW ELEM,640,124,2018-2019,38.98374,-77.390997
-77.3283319996046,38.9934610002162,93462,510126001837,FORESTVILLE ELEM,943,44,2018-2019,38.993461,-77.328332
-77.3822890000502,38.9278900004516,93463,510126001838,FOX MILL ELEM,854,64,2018-2019,38.92789,-77.382289
-77.3385679999343,38.935246999915,93464,510126001839,HUGHES MIDDLE,748,119,2018-2019,38.935247,-77.338568
-77.2346789997852,38.8037740000711,93465,510126001840,KINGS GLEN ELEM,700,89,2018-2019,38.803774,-77.234679
-77.4101119995807,38.8741650002012,93466,510126001841,ROCKY RUN MIDDLE,707,91,2018-2019,38.874165,-77.410112
-77.2977880001593,38.7854119999219,93467,510126001842,TERRA CENTRE ELEM,642,96,2018-2019,38.785412,-77.297788
-77.2702490001675,38.7830499999249,93468,510126001843,WHITE OAKS ELEM,629,57,2018-2019,38.78305,-77.270249
-77.4757220004302,38.8286560002815,93469,510126001904,BULL RUN ELEM,833,165,2018-2019,38.828656,-77.475722
-77.2453860004167,38.8840339999382,93470,510126001991,CEDAR LANE SCHOOL,691,163,2018-2019,38.884034,-77.245386
-77.2845069996469,38.7679359998232,93471,510126001992,CHERRY RUN ELEM,660,108,2018-2019,38.767936,-77.284507
-77.2403450000287,38.7394630003155,93472,510126001993,NEWINGTON FOREST ELEM,523,59,2018-2019,38.739463,-77.240345
-77.4087740003033,38.9130999996437,93473,510126001994,OAK HILL ELEM,702,161,2018-2019,38.9131,-77.408774
-77.4204280003756,38.9072080002446,93474,510126002007,FRANKLIN MIDDLE,824,119,2018-2019,38.907208,-77.420428
-77.2124110004454,38.9064299999107,93475,510126002008,DAVIS CAREER CENTER,536,109,2018-2019,38.90643,-77.212411
-77.2785110003778,38.7840489996434,93476,510126002032,BURKE SCHOOL,673,51,2018-2019,38.784049,-77.278511
-77.0701980004097,38.7760260001891,93477,510126002033,PULLEY CAREER CENTER,515,103,2018-2019,38.776026,-77.070198
-77.168657000484,38.8183090001855,93478,510126002034,THOMAS JEFFERSON HIGH,642,218,2018-2019,38.818309,-77.168657
-77.3585059995784,38.9800850003654,93479,510126002058,ARMSTRONG ELEM,829,56,2018-2019,38.980085,-77.358506
-77.4177450001409,38.8205510002041,93480,510126002060,UNION MILL ELEM,758,81,2018-2019,38.820551,-77.417745
-77.458687000021,38.8655079997446,93481,510126002061,CUB RUN ELEM,444,99,2018-2019,38.865508,-77.458687
-77.411042999383,38.8903820001349,93482,510126002063,LEES CORNER ELEM,657,121,2018-2019,38.890382,-77.411043
-77.4110509996097,38.8250830003355,93483,510126002114,CENTREVILLE HIGH,635,161,2018-2019,38.825083,-77.411051
-77.2691719997261,38.7291789995711,93484,510126002115,SILVERBROOK ELEM,862,70,2018-2019,38.729179,-77.269172
-77.3102230004973,38.8040129999517,93485,510126002116,BONNIE BRAE ELEM,572,120,2018-2019,38.804013,-77.310223
-77.3874200003897,38.9966300000564,93486,510126002117,DRANESVILLE ELEM,645,120,2018-2019,38.99663,-77.38742
-77.3622799996821,38.9149189998302,93487,510126002118,CROSSFIELD ELEM,894,107,2018-2019,38.914919,-77.36228
-77.2724509999896,38.7551180002082,93488,510126002119,SANGSTER ELEM,787,86,2018-2019,38.755118,-77.272451
